DMU,panel_area,wind_mills,storage,demand_met,pct_dem_met,reward_risk,energy_purchased,energy_sold,population,total_prod,area
55,2400,8,2400,0.848686111111,0.929844729584,2.20634940854,177734.423459,2469220.83328,50000,17570.9565505,11400
56,2000,9,2400,0.800097222222,0.906877480282,1.95414250323,246459.060599,2267352.00334,50000,16740.8092547,18000
57,2100,9,1900,0.800075,0.925228849036,1.98889445224,247433.032696,2405968.287,50000,17176.8095721,18100
58,2100,9,2000,0.805219444444,0.942099889502,1.98935324512,240305.425191,2411175.90657,50000,17198.1222591,18100
59,2100,9,2100,0.807477777778,0.924892518413,1.98793408214,235759.514659,2406464.24773,50000,17196.046304,18100
60,2100,9,2200,0.811819444444,0.937665404,1.99304318365,229562.011368,2401414.56793,50000,17192.8611388,18100
61,2100,9,2300,0.815286111111,0.925191724016,1.99249362131,225168.176228,2396962.43091,50000,17184.5248483,18100
62,2100,9,2400,0.817583333333,0.91924165406,1.99072147354,220241.111989,2393408.39455,50000,17188.2307731,18100
63,2200,9,1500,0.80325,0.931389013453,2.02808410315,246816.724966,2549937.13394,50000,17642.1197093,18200
64,2200,9,1600,0.806038888889,0.935174159324,2.02928086388,239793.982282,2538595.978,50000,17619.9496935,18200
65,2200,9,1700,0.809361111111,0.941047421727,2.02789744047,235731.097014,2534922.68471,50000,17611.6987591,18200
66,2200,9,1800,0.814541666667,0.921627465209,2.03104824305,227541.306579,2533324.07299,50000,17624.8272889,18200
67,2200,9,1900,0.817608333333,0.937699904063,2.03103229462,221724.696492,2534003.09183,50000,17619.255569,18200
68,2200,9,2000,0.820241666667,0.935834301351,2.02921104224,218871.862192,2524769.13063,50000,17604.6479277,18200
69,2200,9,2100,0.824963888889,0.930728016716,2.02687591244,212591.084586,2533200.82497,50000,17645.2861115,18200
70,2200,9,2200,0.827936111111,0.940527388974,2.02919610163,207722.875091,2529659.23741,50000,17640.1112542,18200
71,2200,9,2300,0.830002777778,0.928634083164,2.02350310791,204473.01717,2518299.4398,50000,17611.7041566,18200
72,2200,9,2400,0.833708333333,0.928618915015,2.02461809843,199182.335292,2525421.46525,50000,17635.7314538,18200
73,2300,9,1000,0.800444444444,0.945930131442,2.0724700072,254723.297108,2673029.27175,50000,18046.9377167,18300
74,2300,9,1100,0.803955555556,0.926484071222,2.05980060733,248410.595409,2682352.54575,50000,18075.5835301,18300
75,2300,9,1200,0.807933333333,0.92948133244,2.06409981185,241455.072214,2671803.43008,50000,18054.8484543,18300
76,2300,9,1300,0.809847222222,0.93242552685,2.06786425091,238720.6866,2659427.69196,50000,18012.1630818,18300
77,2300,9,1400,0.816066666667,0.920570323156,2.05748644945,229217.050925,2688778.92016,50000,18105.4325166,18300
78,2300,9,1500,0.818611111111,0.942577140032,2.07328053246,224203.883788,2664030.71014,50000,18042.13425,18300
79,2300,9,1600,0.822516666667,0.936277273634,2.07100623749,217939.247176,2657645.73715,50000,18034.295785,18300
80,2300,9,1700,0.825175,0.936839284809,2.06296876976,214441.45385,2665973.11047,50000,18060.190916,18300
81,2300,9,1800,0.828544444444,0.941838846377,2.05941090943,207844.619279,2664882.59009,50000,18059.3918558,18300
82,2300,9,1900,0.831691666667,0.941685829993,2.05819868093,202957.971095,2660675.67603,50000,18054.6808122,18300
83,2300,9,2000,0.836386111111,0.939039653456,2.07102351507,196758.222898,2661496.88438,50000,18069.7851674,18300
84,2300,9,2100,0.837783333333,0.93866914901,2.06840776896,194050.324629,2649070.43511,50000,18038.8635545,18300
85,2300,9,2200,0.841211111111,0.929482004909,2.06042683341,189946.220128,2652831.33047,50000,18052.6353373,18300
86,2300,9,2300,0.844169444444,0.932633700988,2.06924408347,184200.841386,2635526.07176,50000,18012.6382777,18300
87,2300,9,2400,0.847344444444,0.93586263733,2.06411961276,179987.598826,2643874.60668,50000,18045.5346967,18300
88,2400,9,700,0.804975,0.950841372176,2.09842685276,251007.805923,2806390.41421,50000,18484.5663063,18400
89,2400,9,800,0.808511111111,0.937717638075,2.10202728134,245423.683702,2807777.72572,50000,18483.9850263,18400
90,2400,9,900,0.811638888889,0.934969860496,2.10170698973,238985.137723,2818483.15644,50000,18526.6881167,18400
91,2400,9,1000,0.815069444444,0.941571851732,2.10484960776,233996.143583,2799330.87368,50000,18465.7545149,18400
92,2400,9,1100,0.819938888889,0.937195629692,2.10550863556,224840.012979,2799545.62979,50000,18476.4098645,18400
93,2400,9,1200,0.823280555556,0.944569643561,2.10537471432,219271.299946,2804081.08719,50000,18495.6278892,18400
94,2400,9,1300,0.826394444444,0.948254587064,2.10428921152,214296.99381,2803187.65339,50000,18497.1784764,18400
95,2400,9,1400,0.831058333333,0.946040191458,2.11061240295,207852.18198,2799531.71919,50000,18497.3757386,18400
96,2400,9,1500,0.831988888889,0.949153502484,2.10134380497,206281.837692,2790479.90866,50000,18459.0829194,18400
97,2400,9,1600,0.836783333333,0.946898332677,2.10328372817,198286.901434,2782391.15081,50000,18448.3193895,18400
98,2400,9,1700,0.839486111111,0.942015825379,2.10384860253,195061.854748,2782244.82125,50000,18455.8683816,18400
99,2400,9,1800,0.843277777778,0.936763495095,2.10204279944,187783.479947,2791660.68179,50000,18490.1485842,18400
100,2400,9,1900,0.8453,0.934518730738,2.10085265058,185195.802506,2788399.88074,50000,18481.7417897,18400
101,2400,9,2000,0.847952777778,0.937703024949,2.09440029457,181433.009479,2785464.42488,50000,18484.3945982,18400
102,2400,9,2100,0.852291666667,0.946868959647,2.09780224359,175696.012556,2785434.94816,50000,18492.7460543,18400
103,2400,9,2200,0.85485,0.945699593873,2.0913121454,172347.45372,2787128.52892,50000,18507.3420256,18400
104,2400,9,2300,0.858841666667,0.946959724494,2.09940862206,166070.69812,2778667.15075,50000,18484.8445923,18400
105,2400,9,2400,0.859958333333,0.924147770512,2.10266594625,163495.550151,2774682.9252,50000,18475.1371745,18400
106,2000,10,2000,0.801961111111,0.910337324198,1.87213124836,248342.841938,2579181.70639,50000,17639.836284,18000
107,2000,10,2100,0.805572222222,0.929756026933,1.86810883682,241177.48035,2578425.12365,50000,17657.504851,18000
108,2000,10,2200,0.809361111111,0.925114980097,1.87292271967,236712.138713,2581906.53751,50000,17673.0442432,18000
109,2000,10,2300,0.812547222222,0.917039914243,1.87015056809,231512.2772,2577862.18592,50000,17666.8784309,18000
110,2000,10,2400,0.81605,0.928187087874,1.8735124246,224081.305333,2574005.03033,50000,17668.462402,18000
111,2100,10,1500,0.800641666667,0.919512966625,1.9096821145,251802.514548,2718008.66358,50000,18095.3034669,18100
112,2100,10,1600,0.804519444444,0.92770853961,1.91382609798,245158.581173,2710672.42793,50000,18084.4918144,18100
113,2100,10,1700,0.808238888889,0.931072357906,1.90653519887,239115.363922,2710752.17657,50000,18084.5319283,18100
114,2100,10,1800,0.811075,0.923628065826,1.90545761873,234578.95603,2711773.04897,50000,18086.7969842,18100
115,2100,10,1900,0.815219444444,0.921619177772,1.90740114545,229679.382602,2711193.97334,50000,18095.7359943,18100
116,2100,10,2000,0.818422222222,0.929160457431,1.90494132419,223095.335279,2711999.50657,50000,18109.9534046,18100
117,2100,10,2100,0.821280555556,0.923049254519,1.91132390919,219340.298246,2698521.75402,50000,18078.9419647,18100
118,2100,10,2200,0.824777777778,0.932819443193,1.90650369175,212833.240621,2710790.12374,50000,18119.8689097,18100
119,2100,10,2300,0.826177777778,0.932529533796,1.90423350389,209651.459805,2698604.97897,50000,18088.5405896,18100
120,2100,10,2400,0.830902777778,0.926732018318,1.91067048432,203118.975924,2701006.40117,50000,18116.9533944,18100
121,2200,10,1100,0.801052777778,0.948926648885,1.9461086238,254975.036422,2846081.13995,50000,18508.9343662,18200
122,2200,10,1200,0.806163888889,0.939393271513,1.94773332288,245628.58309,2853791.75963,50000,18543.8658967,18200
123,2200,10,1300,0.809141666667,0.914336571512,1.94348326204,240495.411813,2852866.58352,50000,18540.8651169,18200
124,2200,10,1400,0.81295,0.922074976752,1.94492331673,234069.934925,2852398.05556,50000,18539.7435273,18200
125,2200,10,1500,0.816588888889,0.936145841855,1.94284414387,228355.786375,2847848.1006,50000,18537.4382925,18200
126,2200,10,1600,0.820969444444,0.945772969377,1.95232145814,221844.597223,2844212.00085,50000,18535.8975127,18200
127,2200,10,1700,0.824480555556,0.930501837315,1.94983151918,216605.231426,2846311.08604,50000,18543.8272103,18200
128,2200,10,1800,0.825086111111,0.928250800096,1.94069235671,214632.361208,2829374.58857,50000,18502.6174966,18200
129,2200,10,1900,0.831125,0.921733869701,1.94304030725,206795.175538,2839111.18178,50000,18542.8305495,18200
130,2200,10,2000,0.833711111111,0.944359391642,1.94479816959,201650.23538,2829962.58029,50000,18525.8090546,18200
131,2200,10,2100,0.836055555556,0.943631211944,1.9458605544,197427.987938,2824726.67247,50000,18511.5990213,18200
132,2200,10,2200,0.838975,0.940865278126,1.94068425571,193030.569186,2829668.72344,50000,18532.912262,18200
133,2200,10,2300,0.841497222222,0.933165104648,1.93862174982,189643.405633,2828371.30342,50000,18531.8643334,18200
134,2200,10,2400,0.845633333333,0.949049033794,1.94350168428,184180.348825,2826538.16702,50000,18537.0824654,18200
135,2300,10,700,0.802375,0.93680393581,1.97454156572,257318.523639,2986841.09454,50000,18967.5199062,18300
136,2300,10,800,0.805980555556,0.946382886792,1.97826905588,249325.575237,2978961.20169,50000,18952.453536,18300
137,2300,10,900,0.809236111111,0.932828699545,1.9824376851,242820.780503,2971772.72528,50000,18932.949234,18300
138,2300,10,1000,0.813683333333,0.940252551959,1.98194218578,236832.056919,2979464.64289,50000,18953.0171747,18300
139,2300,10,1100,0.817280555556,0.945191030887,1.96752220402,231045.135597,2987791.06152,50000,18986.364736,18300
140,2300,10,1200,0.820311111111,0.953649147106,1.97557694818,224677.255984,2974929.44652,50000,18951.6434374,18300
141,2300,10,1300,0.824225,0.946987241137,1.97794671822,218534.780403,2976614.45464,50000,18961.8364735,18300
142,2300,10,1400,0.828077777778,0.927330110311,1.98265957937,213838.778125,2971255.82522,50000,18953.3547358,18300
143,2300,10,1500,0.829583333333,0.937578668099,1.98362856925,209436.324014,2961519.64129,50000,18927.3025184,18300
144,2300,10,1600,0.834905555556,0.944267781809,1.97769826404,202727.522276,2972993.56054,50000,18962.5211858,18300
145,2300,10,1700,0.837655555556,0.923439172057,1.9786450037,197979.55211,2974980.03132,50000,18977.0613936,18300
146,2300,10,1800,0.840316666667,0.928282134673,1.97808181839,194632.000167,2963800.21855,50000,18949.6036641,18300
147,2300,10,1900,0.843316666667,0.941157730796,1.97342524263,188513.877589,2964352.77787,50000,18956.5103439,18300
148,2300,10,2000,0.847361111111,0.94660707871,1.98106228592,182963.59651,2963482.44342,50000,18961.978703,18300
149,2300,10,2100,0.849555555556,0.939664374999,1.97959662807,180411.175353,2953641.47549,50000,18936.9824062,18300
150,2300,10,2200,0.852686111111,0.934213983686,1.97646753219,175360.021018,2954884.0962,50000,18951.7563114,18300
151,2300,10,2300,0.854986111111,0.925952084549,1.97658208133,170754.846905,2957731.47239,50000,18959.7040381,18300
152,2300,10,2400,0.858602777778,0.949318753775,1.97424400707,166230.977728,2953564.10123,50000,18970.1652578,18300
153,2400,10,300,0.802241666667,0.927267453899,2.00779153028,260640.974224,3119037.50968,50000,19393.4850279,18400
154,2400,10,400,0.805363888889,0.948840401822,2.01237466966,254924.717682,3114992.81944,50000,19385.8213498,18400
155,2400,10,500,0.810388888889,0.961379998486,2.01021679516,246328.351367,3122586.87633,50000,19409.1279799,18400
156,2400,10,600,0.813847222222,0.93023506718,2.01024221868,241189.875237,3114155.37556,50000,19390.3735119,18400
157,2400,10,700,0.817658333333,0.94320677424,2.01536314889,233295.699471,3106446.02118,50000,19370.0956747,18400
158,2400,10,800,0.821294444444,0.946512345914,2.01085311528,227935.301113,3112778.33336,50000,19386.6877784,18400
159,2400,10,900,0.824219444444,0.936868211634,2.00399746602,223646.020515,3121212.39054,50000,19418.9105906,18400
160,2400,10,1000,0.827744444444,0.938029856518,2.0167030105,216815.159521,3107719.18073,50000,19377.6670417,18400
161,2400,10,1100,0.831736111111,0.945762067357,2.0080993202,210068.028929,3111371.41427,50000,19395.2628135,18400
162,2400,10,1200,0.835516666667,0.957248719652,2.01316969858,203092.536668,3104546.88954,50000,19384.4625424,18400
163,2400,10,1300,0.837616666667,0.944370677186,2.00734125936,201349.308655,3110016.01132,50000,19392.152667,18400
164,2400,10,1400,0.840575,0.950685363001,2.00544229601,195645.562248,3110207.67602,50000,19401.9994434,18400
165,2400,10,1500,0.845177777778,0.958943999528,2.0180707491,189187.693438,3101715.49729,50000,19390.1752422,18400
166,2400,10,1600,0.847741666667,0.955227518623,2.01335626597,186084.782535,3099239.26003,50000,19391.9760522,18400
167,2400,10,1700,0.850547222222,0.94448610103,2.01370010664,180109.010002,3095080.48641,50000,19382.1359205,18400
168,2400,10,1800,0.853905555556,0.94483847214,2.00779984123,175615.752999,3099191.80695,50000,19391.0292934,18400
169,2400,10,1900,0.856797222222,0.93348566864,2.0145550074,171126.898389,3101145.78776,50000,19413.3259205,18400
170,2400,10,2000,0.858855555556,0.926776610043,2.01534348349,168512.106465,3088129.71826,50000,19379.9052204,18400
171,2400,10,2100,0.862408333333,0.955799043802,2.00820708877,162256.344925,3094474.54038,50000,19405.7882073,18400
172,2400,10,2200,0.864691666667,0.941975524407,2.00910045037,159242.954225,3094093.76966,50000,19408.5149423,18400
173,2400,10,2300,0.867722222222,0.941404411959,2.01365084707,155148.130871,3090588.67524,50000,19408.0478972,18400
174,2400,10,2400,0.870975,0.944854226319,2.00648727714,150034.082248,3097923.46713,50000,19426.0857383,18400
175,1900,11,2100,0.802138888889,0.926760294637,1.76784410439,247970.117377,2764963.42015,50000,18145.349938,17900
176,1900,11,2200,0.8051,0.910941211994,1.76922723037,243988.16935,2769718.05448,50000,18160.2463447,17900
177,1900,11,2300,0.809291666667,0.9094008861,1.76978048497,237282.127148,2764888.22234,50000,18157.8369957,17900
178,1900,11,2400,0.812416666667,0.919103959776,1.77391005704,231016.345145,2748044.1679,50000,18124.6303409,17900
179,2000,11,1600,0.801047222222,0.923931009947,1.80287790679,253372.164139,2898063.6874,50000,18576.6844436,18000
180,2000,11,1700,0.805416666667,0.927237378072,1.80309717878,245889.547103,2895792.31041,50000,18576.6385925,18000
181,2000,11,1800,0.808219444444,0.91734366217,1.79868150832,240119.994026,2900572.86061,50000,18599.1676717,18000
182,2000,11,1900,0.812555555556,0.911685913304,1.8137499879,233198.153907,2890708.01433,50000,18573.8466529,18000
183,2000,11,2000,0.8158,0.913511851036,1.8019035358,227921.567455,2889390.20986,50000,18582.3861746,18000
184,2000,11,2100,0.818883333333,0.935469122045,1.80382983974,223753.061092,2892744.78133,50000,18594.3951872,18000
185,2000,11,2200,0.82265,0.920153180164,1.80354999958,217419.339464,2884102.11208,50000,18581.3585739,18000
186,2000,11,2300,0.824922222222,0.924772426516,1.80120894769,214387.895874,2883094.54511,50000,18578.5539145,18000
187,2000,11,2400,0.828063888889,0.923137856075,1.80316422114,208278.570963,2882850.28008,50000,18587.2304535,18000
188,2100,11,1200,0.803672222222,0.933633069986,1.84110748106,252069.901456,3033222.69435,50000,19017.7158788,18100
189,2100,11,1300,0.805944444444,0.927852469996,1.83790609145,247207.4394,3033095.01131,50000,19019.9666665,18100
190,2100,11,1400,0.809008333333,0.929999817465,1.84055306551,242395.712942,3016034.27745,50000,18977.1698695,18100
191,2100,11,1500,0.812538888889,0.929871840523,1.8392557282,235882.12613,3022983.01038,50000,18995.9048051,18100
192,2100,11,1600,0.816683333333,0.935906495167,1.83957708096,230510.889514,3014139.4614,50000,18986.2669598,18100
193,2100,11,1700,0.820119444444,0.924303251164,1.83667609548,223975.880536,3016068.76711,50000,19000.6014581,18100
194,2100,11,1800,0.823591666667,0.925570176909,1.83998319211,218421.185245,3008886.57156,50000,18980.0111708,18100
195,2100,11,1900,0.827080555556,0.944732415389,1.83377867484,212799.012121,3023234.03475,50000,19025.145122,18100
196,2100,11,2000,0.829575,0.924389367746,1.83663241488,208230.727333,3022075.2454,50000,19030.2606382,18100
197,2100,11,2100,0.834375,0.933686897547,1.83533248016,202117.285521,3014653.31687,50000,19016.6691067,18100
198,2100,11,2200,0.836736111111,0.936400309127,1.8380602092,198101.676477,3012861.61545,50000,19020.0328114,18100
199,2100,11,2300,0.838947222222,0.928823459855,1.8352529638,195425.455939,3006149.61521,50000,19002.8217296,18100
200,2100,11,2400,0.842511111111,0.944643357997,1.8385619389,189461.75699,3005946.3841,50000,19005.8096586,18100
201,2200,11,800,0.803402777778,0.959186497286,1.86683954139,255645.296251,3169426.20732,50000,19457.278415,18200
202,2200,11,900,0.807791666667,0.931133553252,1.87465710873,248797.041851,3162613.14328,50000,19447.82501,18200
203,2200,11,1000,0.811788888889,0.935397250637,1.87898897154,241697.671405,3149319.68328,50000,19412.6621816,18200
204,2200,11,1100,0.814427777778,0.93801148794,1.87410526966,235659.15213,3158014.3848,50000,19436.9832054,18200
205,2200,11,1200,0.817980555556,0.942494957071,1.87746976674,230466.126562,3156442.51797,50000,19438.1428704,18200
206,2200,11,1300,0.821677777778,0.943565750354,1.87218087163,225032.332531,3157644.1512,50000,19439.3470912,18200
207,2200,11,1400,0.824402777778,0.9345776044,1.87194218871,218962.653581,3149552.4755,50000,19419.239363,18200
208,2200,11,1500,0.827844444444,0.940733498066,1.87319962295,213427.02885,3145613.55748,50000,19426.3094873,18200
209,2200,11,1600,0.831783333333,0.950018328304,1.87934382412,207796.968821,3142803.82005,50000,19422.7248304,18200
210,2200,11,1700,0.835491666667,0.934037736087,1.87203039627,202943.956894,3148802.38084,50000,19445.0721325,18200
211,2200,11,1800,0.837541666667,0.94101640607,1.87485722993,197087.723654,3149081.977,50000,19442.4858767,18200
212,2200,11,1900,0.841966666667,0.942964943162,1.87241452544,193339.014086,3147895.67442,50000,19464.4622103,18200
213,2200,11,2000,0.843905555556,0.938349126575,1.87362340805,187708.934966,3135758.65763,50000,19422.274731,18200
214,2200,11,2100,0.846936111111,0.940587692409,1.87689567661,184411.958578,3128459.47553,50000,19404.6699635,18200
215,2200,11,2200,0.850605555556,0.928672825215,1.87718498113,178674.379881,3134762.4145,50000,19438.3075209,18200
216,2200,11,2300,0.852841666667,0.921281811914,1.87159884226,175027.953617,3137011.25946,50000,19445.0247739,18200
217,2200,11,2400,0.8566,0.937769968372,1.87307682103,169215.179502,3138385.65714,50000,19453.8784508,18200
218,2300,11,400,0.803858333333,0.938124031922,1.90879262854,258503.37578,3293129.83041,50000,19872.8834642,18300
219,2300,11,500,0.807113888889,0.941800126534,1.90908646346,252652.043888,3285278.52185,50000,19850.2747309,18300
220,2300,11,600,0.8096,0.946524396569,1.90037738967,247077.704036,3293177.1956,50000,19860.3538139,18300
221,2300,11,700,0.815247222222,0.945416620294,1.90089641897,239192.877772,3290517.33811,50000,19866.095808,18300
222,2300,11,800,0.81775,0.952385990128,1.90421224729,234021.938532,3283858.01437,50000,19845.9261782,18300
223,2300,11,900,0.822302777778,0.94514243438,1.90466221285,225728.78527,3292025.22259,50000,19879.2814975,18300
224,2300,11,1000,0.826444444444,0.944817663699,1.91110407369,221129.699861,3292727.69598,50000,19882.19301,18300
225,2300,11,1100,0.830619444444,0.936395898605,1.91062837294,214031.60884,3293659.66428,50000,19892.9600819,18300
226,2300,11,1200,0.832072222222,0.955967676408,1.90686939127,208974.592176,3278028.79071,50000,19849.8999968,18300
227,2300,11,1300,0.835836111111,0.953469313771,1.90830648941,204636.614024,3282100.73868,50000,19864.2764153,18300
228,2300,11,1400,0.839413888889,0.953485439077,1.90479510644,198984.374619,3278762.42959,50000,19864.4427658,18300
229,2300,11,1500,0.841969444444,0.951374763114,1.90167240541,194177.424562,3277869.04581,50000,19862.4823413,18300
230,2300,11,1600,0.844511111111,0.952306257867,1.90614799619,189471.26225,3272718.01192,50000,19847.7120484,18300
231,2300,11,1700,0.848638888889,0.947817244399,1.90451261562,184153.248532,3276530.85242,50000,19863.8804387,18300
232,2300,11,1800,0.85045,0.943929070182,1.90348115695,181499.468466,3272742.31743,50000,19863.700481,18300
233,2300,11,1900,0.852747222222,0.943460464131,1.90303730593,177915.348246,3262646.73021,50000,19829.9586018,18300
234,2300,11,2000,0.855816666667,0.952316674841,1.90731139636,172738.550339,3262749.78948,50000,19846.7346562,18300
235,2300,11,2100,0.860405555556,0.954201301507,1.90564314997,166105.001511,3269571.01094,50000,19864.6335447,18300
236,2300,11,2200,0.861847222222,0.95235712785,1.90761948775,163291.775089,3265910.09131,50000,19864.0056669,18300
237,2300,11,2300,0.865375,0.949618247091,1.90468034855,158744.501197,3267734.80532,50000,19872.7253438,18300
238,2300,11,2400,0.867397222222,0.949494716715,1.90229763256,156361.407652,3251703.78227,50000,19839.9684394,18300
239,2400,11,100,0.806752777778,0.946093125631,1.94117936233,257570.60708,3418039.28699,50000,20280.1304998,18400
240,2400,11,200,0.811230555556,0.957022599582,1.9351292371,251079.183093,3429907.31169,50000,20311.7923368,18400
241,2400,11,300,0.814647222222,0.957474088308,1.9376154968,243775.21242,3430917.7938,50000,20304.3001645,18400
242,2400,11,400,0.817347222222,0.958441228625,1.93554688774,238601.174452,3423519.97084,50000,20296.3475876,18400
243,2400,11,500,0.821833333333,0.954162161039,1.93241854864,231518.781467,3428538.32024,50000,20304.7114898,18400
244,2400,11,600,0.824911111111,0.950976258848,1.9389336014,226234.648571,3422607.99171,50000,20294.2792897,18400
245,2400,11,700,0.828780555556,0.945149038176,1.93887673399,220255.430277,3421249.62802,50000,20290.8373116,18400
246,2400,11,800,0.832236111111,0.952166898963,1.93355382568,213055.223785,3419560.74501,50000,20285.8136326,18400
247,2400,11,900,0.835516666667,0.956045237199,1.9378697426,208305.98909,3416531.34124,50000,20284.846589,18400
248,2400,11,1000,0.839047222222,0.950113966059,1.94310095622,202153.508392,3416898.50366,50000,20289.8485545,18400
249,2400,11,1100,0.841816666667,0.950614139766,1.93791387268,197141.022284,3411696.08809,50000,20282.314297,18400
250,2400,11,1200,0.844747222222,0.958131931647,1.9350034978,191679.143629,3418547.56397,50000,20305.7249794,18400
251,2400,11,1300,0.848722222222,0.954141024525,1.93606048274,186310.154937,3424131.12139,50000,20325.5996752,18400
252,2400,11,1400,0.852066666667,0.951285836088,1.93869070628,180446.877828,3406127.91303,50000,20283.7339427,18400
253,2400,11,1500,0.85535,0.945038571068,1.9440336286,177915.027737,3412233.3756,50000,20292.309752,18400
254,2400,11,1600,0.858752777778,0.946047633476,1.94300601747,170659.98798,3409145.01598,50000,20301.7377405,18400
255,2400,11,1700,0.860233333333,0.950098850356,1.93821989007,167128.35851,3407975.58201,50000,20289.6626069,18400
256,2400,11,1800,0.863097222222,0.951488658686,1.93641422917,164075.829545,3405228.37106,50000,20294.9442921,18400
257,2400,11,1900,0.865341666667,0.952166218282,1.93701951958,159882.998253,3400860.40601,50000,20294.5721038,18400
258,2400,11,2000,0.868455555556,0.946065035692,1.93770705987,155883.112256,3397029.14988,50000,20283.2987602,18400
259,2400,11,2100,0.870797222222,0.944862880204,1.93793568178,152571.364344,3399935.49064,50000,20284.1347521,18400
260,2400,11,2200,0.873138888889,0.942581455231,1.93946623342,149404.014133,3396038.28621,50000,20289.7357793,18400
261,2400,11,2300,0.876897222222,0.951195163532,1.9394984518,143960.517285,3400271.01781,50000,20315.4152323,18400
262,2400,11,2400,0.879377777778,0.949962146271,1.94312193996,139019.080255,3389649.76593,50000,20289.7427187,18400
263,1800,12,2200,0.801677777778,0.921739165766,1.67852541705,251207.259982,2945261.24476,50000,18612.6705099,17800
264,1800,12,2300,0.805925,0.914971244178,1.67835008296,245526.64645,2946052.9277,50000,18630.670804,17800
265,1800,12,2400,0.807625,0.930245759147,1.67777517005,241639.017132,2939398.06859,50000,18613.9122146,17800
266,1900,12,1800,0.804433333333,0.914979311109,1.71441289877,249090.630039,3069320.04927,50000,19037.1096249,17900
267,1900,12,1900,0.807947222222,0.925706928883,1.71470610309,243801.973033,3068039.07546,50000,19038.7151053,17900
268,1900,12,2000,0.810869444444,0.926936077451,1.7077944425,237864.964279,3079135.39383,50000,19078.0406396,17900
269,1900,12,2100,0.814161111111,0.924306288041,1.71595501717,232116.63764,3068625.18098,50000,19061.4479831,17900
270,1900,12,2200,0.817205555556,0.922184055874,1.70721303765,226252.544101,3068422.34239,50000,19050.3210931,17900
271,1900,12,2300,0.820172222222,0.907029536609,1.70682022023,222634.842533,3076435.98126,50000,19082.6698767,17900
272,1900,12,2400,0.823663888889,0.924523614642,1.70873600299,217906.558953,3070866.20455,50000,19075.8404254,17900
273,2000,12,1300,0.802033333333,0.93503108562,1.74579775768,255665.684033,3202446.90744,50000,19466.6892036,18000
274,2000,12,1400,0.804886111111,0.946255498673,1.74613137881,251925.396514,3204822.85912,50000,19471.7056728,18000
275,2000,12,1500,0.810158333333,0.928964155371,1.74265796546,241400.654769,3211926.06035,50000,19500.1632369,18000
276,2000,12,1600,0.812827777778,0.922827818532,1.74319644434,235693.413962,3195284.23821,50000,19456.2393085,18000
277,2000,12,1700,0.816494444444,0.926047685031,1.74020771246,230642.903155,3204023.72935,50000,19495.1651028,18000
278,2000,12,1800,0.820516666667,0.924932064911,1.75007322389,224969.672226,3199298.91595,50000,19483.3610907,18000
279,2000,12,1900,0.823205555556,0.924297467718,1.74519222031,220224.199494,3193006.02447,50000,19467.3206271,18000
280,2000,12,2000,0.825997222222,0.941328259119,1.74665814431,215111.73864,3178954.79948,50000,19436.2569625,18000
281,2000,12,2100,0.829930555556,0.922729921563,1.74766016405,208442.879674,3188667.01263,50000,19475.4969916,18000
282,2000,12,2200,0.832361111111,0.928360344883,1.74462821497,206018.620298,3188436.60086,50000,19478.6146161,18000
283,2000,12,2300,0.837002777778,0.933814449308,1.74728003754,198454.899548,3184675.75196,50000,19484.0730843,18000
284,2000,12,2400,0.839197222222,0.931898931483,1.74729719581,195130.955875,3177515.2586,50000,19464.8669837,18000
285,2100,12,900,0.802430555556,0.925424119488,1.77948254759,256462.043604,3336127.84872,50000,19903.0333558,18100
286,2100,12,1000,0.806466666667,0.938794365426,1.77991842522,250704.027523,3340081.40731,50000,19913.7251628,18100
287,2100,12,1100,0.811919444444,0.945308223485,1.77570813603,241378.409581,3338981.7172,50000,19918.773062,18100
288,2100,12,1200,0.814458333333,0.948510899215,1.77760965143,237066.944968,3346569.09431,50000,19949.0257466,18100
289,2100,12,1300,0.817352777778,0.927191477374,1.77289720549,234013.9926,3334861.26817,50000,19904.4269157,18100
290,2100,12,1400,0.821288888889,0.934353877227,1.77649933101,225085.59564,3331537.10107,50000,19909.2495106,18100
291,2100,12,1500,0.825072222222,0.942365222412,1.7717066759,219653.389301,3345143.68662,50000,19955.0680436,18100
292,2100,12,1600,0.827919444444,0.934255347468,1.77845310391,214163.831471,3336381.30848,50000,19936.110137,18100
293,2100,12,1700,0.830380555556,0.943733739116,1.77405544524,211001.467616,3328427.77998,50000,19912.8566389,18100
294,2100,12,1800,0.834952777778,0.933811195675,1.77673888829,203119.637651,3323670.94236,50000,19910.8206045,18100
295,2100,12,1900,0.837494444444,0.933642248206,1.78208789861,199531.326778,3311416.39559,50000,19885.7846056,18100
296,2100,12,2000,0.840252777778,0.928792939209,1.77896889987,195509.816326,3315959.7312,50000,19894.3711249,18100
297,2100,12,2100,0.843397222222,0.930162829844,1.77482350648,190498.927963,3318384.32574,50000,19909.8101284,18100
298,2100,12,2200,0.846933333333,0.940268768179,1.7815078319,184715.629372,3322331.14888,50000,19932.6228609,18100
299,2100,12,2300,0.850430555556,0.937545350908,1.78337358374,178961.367522,3305606.70832,50000,19897.3855287,18100
300,2100,12,2400,0.852033333333,0.94099174495,1.77595403356,177090.928226,3314554.79607,50000,19929.5601969,18100
